"source_link","product_name","brand","model","year","category","location","machine_overview_specs","machine_overview_options","machine_overview_description"
"https://cncmachines.com/cnc-machine-brands","2024LAGUNASMARTSHOP M","LAGUNA","SMARTSHOP M","2024","Router","Florida","4' x 8' SmartShop M CNC  
6HP HSD Spindle 5,000-24,000 RPM  
48"" x 96"" Work Area  
8 Position ISO 30 Automatic Tool Changing  
System  
12 Z-Clearance  
13 Z Travel  
6 Zone Vacuum Table  
Syntec Industrial Control System  
Helical Rack & Pinion X,Y Axis, Ball Screw Z  
Axis  
Heavy-Duty One-Piece All-Steel Frame","PC CNC Control   
Vacuum System  
Dust collector available for additional $1,500","This 2024 LAGUNA SMARTSHOP M Router provides a great opportunity for those looking to enhance their woodworking operations. Equipped with a PC CNC control system, this machine offers a user-friendly interface that supports a variety of applications.
Additionally, the Vacuum System included with this router enhances the hold down of materials during processing. This system allows you to work with a variety of stock, ensuring everything from thin sheets to thick panels stay in place, reducing movement and errors during operation.
Despite being a used product, this 2024 model has a lot to offer. Its advanced features and included upgrades can significantly improve productivity and the quality of your projects. The efficient PC CNC control helps streamline tasks and delivers results that meet a high standard of craftsmanship.
Overall, this LAGUNA SMARTSHOP M Router brings together practical features that cater to both beginners and those with more experience in CNC routing. Its design and additional features make it an asset to any woodworking setup, offering flexibility and ease of use."
"https://cncmachines.com/cnc-machine-brands","2024AIRCO500","AIRCO","500","2024","Welder","Washington","Additive Mode XYZ Travel: 13.78x13.78x19.69 inches  
Subtractive Mode XYZ Travel: 19.69x13.78x19.69 inches  
Table Size XY: 23.62x11.81 inches  
Table: 6.69 inches  
Maximum Workpiece Size Ø, H: 4.72x11.81 inches  
Dimensions: 65"" x 81"" x 81""","","Pre-owned AIRCO 500 2024 [Welder](https://cncmachines.com/welder/l). This Welder has average cutting time and is equipped with a CNC control. This CNC Machine is currently located in Washington. This AIRCO Welder is available for a limited time. Get a quote today on this
500
before it's gone."
"https://cncmachines.com/cnc-machine-brands","2024FADALVMC4020","FADAL","VMC4020","2024","Vertical Machining Center","California","X Axis Travel: 40""  
Y Axis Travel: 20""  
Z Axis Travel: 20""  
Rapid Rate X Axis: 900 IPM  
Rapid Rate Y Axis: 900 IPM  
Rapid Rate Z Axis: 900 IPM  
Max Table Load: 3,500 LBS  
Spindle Motor: 15 HP  
Spindle Speed: 10,000 RPM  
Spindle Taper: 40  
Tool Changer: 20 ATC  
Table Size: 47"" x 20""  
Weight: 13,200 LBS","Completely Rebuilt 2024  
30 Day Warranty on Parts  
Rigid Tapping  
USB Port  
Locking Drawbar Spindle  
Cool Power System  
Multi Processor Control Pendant  
Hi Torque  
Pozi Drive Belt System  
Front Door Interlocks","Pre-owned FADAL VMC4020 2024 [Vertical Machining Center](https://cncmachines.com/vertical-machining-center/l). This Vertical Machining Center has average cutting time and is equipped with a CNC control. This CNC Machine is currently located in California. This FADAL Vertical Machining Center is available for a limited time. Get a quote today on this
VMC4020
before it's gone."
"https://cncmachines.com/cnc-machine-brands","2024WMTCNCCK6150","WMTCNC","CK6150","2024","CNC Lathe","Florida","Bar Capacity:   
Chuck Size: 10  
Spindle Speed:   
Spindle Motor:   
X Axis Travel:   
Z Axis Travel:   
Rapid Rate Z Axis:   
Turret Tools:   
Rapid Rate X Axis:   
Max Turning Dia:   
Max Turning Length:   
Max Swing:   
Dimensions:   
Weight:   
Max. swing dia. over bed 500mm  
Max. swing dia. over slide 280mm  
Distance between center 750/1000/1500/2000mm  
Width of bed 400mm  
Spindle speed range 150-1500rpm  
Spindle bore ?82mm  
Max. dia. of through-hole ?60mm  
Spindle nose A2-8(\*105mm for A2-11)  
Spindle taper ?90mm 1:20,\*105mm for 105mm 1:20","Bar Feeder","This 2024 WMTCNC CK6150 CNC Lathe is a very well-made piece of machinery. It has been lightly utilized and remains in great shape. The machine has been gently used, showing only minor wear and tear. Despite the usage, the lathe still runs smoothly and is sure to serve you well!
The WMTCNC CK6150 features a strong build quality. Manufactured in 2024, it has years of life left. This particular model carries a set of highly thoughtful and user-friendly functions that can be easily operated and controlled. The machine is in full working order and ready to use. It comes with a number of crucial components that make work easier.
The machine features a high-spinning speed which ensures smooth and accurate cutting. The sturdy build, coupled with its superior speed, makes it a marvel in the industry. Its controls are user-friendly, and it's easy to operate even for beginners. It is highly popular among pro users for its user-friendliness and durable nature. This lathe, despite its heavy-duty performance, operates quietly making it a great choice for dynamic workplaces.
The 2024 WMTCNC CK6150 CNC Lathe is an impressive machine that will surely increase productivity in any setting. It comes with an array of impressive features that would make your manufacturing process seamless. Despite being second hand, this machine has been treated very well and would surely stand up to tackle your most demanding jobs.
Do not miss the opportunity to own this fantastic piece of equipment. It is a top-notch, well-built lathe that still holds its value after years of use. Invest in this 2024 WMTCNC CK6150 CNC Lathe and you won't regret it."
"https://cncmachines.com/cnc-machine-brands","2024HYUNDAI WIASE2200A","HYUNDAI WIA","SE2200A","2024","CNC Lathe","USA","Chuck Size: 6""  
Spindle Speed: 6,000 RPM  
Spindle Motor: 20 HP  
X Axis Travel: 8.3""  
Z Axis Travel: 22""  
Rapid Rate Z Axis: 36 IPM  
Turret Tools: 12 Station  
Rapid Rate X Axis: 30 IPM  
Max Turning Dia: 13.8""  
Max Turning Length: 13.4""  
Belt Drive","Fanuc  
Chip Conveyor  
Tool Presetter  
Tailstock","This 2024 HYUNDAI WIA SE2200A CNC Lathe is a high-grade engineering tool designed to provide precision and convenience. It is equipped with a top-tier CNC control system from Fanuc, renowned in the industry for their superior quality. This ensures not just precision but ease of use as well, making the handling of complex operations simple even for those not steeped in programming or operation of CNC machines.
The highlight of this device is definitely the multitude of options and upgrades available. These include a Chip Conveyor, Tool Presetter, and a Tailstock. The Chip Conveyor is a great feature that helps clear away the waste generated during the working process, keeping your workspace tidy at all times. This prevents the build-up of waste material in the machine, which can obstruct its operation over time. It is both practical and easy to use.
Equally important is the Tool Presetter, which makes it quick and simple to set up your tools right before you get started. This helps save a lot of time and effort, further enhancing the user-friendly nature of this machine. With this feature, you will be ready to start using your machine in no time.
The Tailstock feature which is included with this machine is particularly valuable in maintaining the stability of your workpiece during the machining process. This unique feature helps you to keep the workpiece steady and ensures the tool pressure does not lead to any destabilization. This enables users to achieve the desired level of precision at all times.
Overall, this 2024 HYUNDAI WIA SE2200A CNC Lathe is a high-quality, user-friendly tool that integrates convenience and practicality. It is built to provide precision and ease of use, making it a favored choice for both seasoned professionals and newcomers in the field of CNC machining."
"https://cncmachines.com/cnc-machine-brands","2024TONGTAISH4000P","TONGTAI","SH4000P","2024","Horizontal Machining Center","USA","X Axis Travel: 20.079""  
Y Axis Travel: 20.079""  
Z Axis Travel: 20.079""  
Rapid Rate X Axis: 2,362 IPM  
Rapid Rate Y Axis: 2,362 IPM  
Rapid Rate Z Axis: 2,362 IPM  
Spindle Speed: 15,000 RPM  
Spindle Motor: 29.5 HP  
Spindle Taper: 40 CT  
Tool Changer: 60 ATC  
Dimensions: 199.21"" x 68.9"" x 107""  
Weight: 8,500 LBS","","This 2024 TONGTAI SH4000P is a gem, well designed for tasks that require precision and robust power. It's equipped with a host of features and specifications that set it apart from other machines in its class.
The CNC milling machine is powered by a Fanuc 0i MF Plus controller with a 10.4 inch LCD display, resulting in an easy-to-use interface that simplifies operation. Importantly, the machine's horse power comes from its 15000 rpm (built in) obtaining 37/26/18.5KW. This is further enhanced by CAT 40 taper, which ensures stability during rapid operations.
Another interesting feature of this machine is the spindle cooler which prevents excessive heat, thus extending the longevity of the machine's parts. It also comes with a 20 Bar CTS which aids precision in machining. Added to these, is the 0.001 B axis which further ensures accuracy in milling.
Additionally, one of the standout features of this machine is the tool capacity. With an Automatic Tool Changer (ATC) that can accommodate 60T, tool changes are quick and effortless. The machine also boasts of having an Integrated Chip Conveyor with a trolley, ensuring a clean working environment by avoiding chip scattering.
The built-in oil skimmer in this 2024 TONGTAI SH4000P helps to increase the life of cutting tools and coolants by removing tramp oil. There's also the benefit of a coolant and air gun which effectively cools down and cleans the machine during or after use.
Finally, on the mechanical side, the pallet size of this machine is 400 x 400 mm. This can cater for a maximum part dimension of 550 x H800 mm. Beyond this, the machine is designed to have a X/Y/Z stroke of 510 / 510 / 510 mm and can achieve a X/Y/Z rapid movement of 60/60/60 m/min. Also, the machine can accommodate a tool length of a maximum 300 mm.
In conclusion, this 2024 TONGTAI SH4000P combines a blend of robust power, precision and longevity all in one package. It stands out for its top-notch specifications and user-friendly interface, hence a good value for money."
"https://cncmachines.com/cnc-machine-brands","2023BIESSEROVER K FT1836","BIESSE","ROVER K FT1836","2023","Router","USA","X Axis Travel: 148""  
Y Axis Travel: 73.8""  
Z Axis Travel: 6.7""  
Spindle Speed: 24,000RPM  
Spindle Motor: 12HP  
Dimensions: 221"" x 122"" x 100""  
Weight: 14,000","Vacuum System","Pre-owned BIESSE ROVER K FT1836 2023 [Router](/router/l). This Router has 500-1000 cutting time and is equipped with a CNC control. This CNC Machine is currently located in USA. This BIESSE Router is available for a limited time. Get a quote today on this
ROVER K FT1836
before it's gone."
"https://cncmachines.com/cnc-machine-brands","2023AVIDPRO 60120","AVID","PRO 60120","2023","Router","USA","Width: 78-3/4"" (2000 mm) or 88-3/4"" (2255 mm) with extended gantry [2]  
Length: 141"" (3582 mm)  
Height: 43-3/8"" (1100 mm)  
77-1/2"" (1970 mm)(with optional Leg Kit)  
Weight: 555 lbs (252 kg)  
708 lbs (321 kg) (with optional Leg Kit)  
Cutting Speed:250 IPM (NEMA 23 version)\*  
500 IPM (NEMA 34 version)\*  
Rapid Speed:500 IPM (NEMA 23 version)\*  
1000 IPM (NEMA 34 version)\*  
Drive System:X/Y: PRO Rack and Pinion  
Z: Precision Ballscrew  
Resolution:X/Y: 0.0005” (0.0127 mm)  
Z: 0.0002” (0.005 mm)","","Pre-owned AVID PRO 60120 2023 [Router](/router/l). This Router has 0-500 cutting time and is equipped with a CNC control. This CNC Machine is currently located in USA. This AVID Router is available for a limited time. Get a quote today on this
PRO 60120
before it's gone."
"https://cncmachines.com/cnc-machine-brands","2023HAASVF2SS","HAAS","VF2SS","2023","Vertical Machining Center","USA","X Axis Travel: 30""  
Y Axis Travel: 16""  
Z Axis Travel: 20""  
Spindle Motor: 30 HP  
Spindle Speed: 12,000 RPM  
Spindle Taper: 40  
Tool Changer: 24 ATC  
Rapid Rate X Axis: 1,400 IPM  
Rapid Rate Y Axis: 1,400 IPM  
Rapid Rate Z Axis: 1,400 IPM  
Spindle Nose to Table: 4"" - 24""  
Max Cutting: 833 ipm  
Max Weight: 1500 lb  
Max Thrust X: 1995 lbf   
Max Thrust Y: 1995 lbf   
Max Thrust Z: 3085 lbf  
Table Size: 36"" x 14""  
Dimensions: 89"" x 92"" x 104""  
Weight: 7,800 LBS  
Max Table Load: 1,500 LBS","Haas Next Gen CNC Control  
Probe  
Programmable Coolant","Pre-owned HAAS VF2SS 2023 [Vertical Machining Center](https://cncmachines.com/vertical-machining-center/l). This Vertical Machining Center has average cutting time and is equipped with a CNC control. This CNC Machine is currently located in USA. This HAAS Vertical Machining Center is available for a limited time. Get a quote today on this
VF2SS
before it's gone."
"https://cncmachines.com/cnc-machine-brands","2023HAASVF6SS","HAAS","VF6SS","2023","Vertical Machining Center","California","X Axis Travel: 64""  
Y Axis Travel: 32""  
Z Axis Travel: 30""  
Rapid Rate X Axis: 900 IPM  
Rapid Rate Y Axis: 1,200 IPM  
Rapid Rate Z Axis: 1,200 IPM  
Max Table Load: 2,000 LBS  
Spindle Motor: 30 HP  
Spindle Speed: 12,000 RPM  
Spindle Taper: 40  
Tool Changer: 50 ATC  
Spindle Nose to Table 34""   
Spindle Nose to Table 4""  
Tool-to-Tool 2.3 s  
Chip-to-Chip 3.2 s  
Max Cutting 833 ipm  
Dimensions: 195"" x 102"" x 130""","Haas Next Gen CNC Control  
Probe  
Chip Conveyor  
Coolant Thru Spindle  
50 Position ATC  
Through Spindle Coolant  
Quad Auger  
WIPS Probe","This HAAS VF6SS is a machine tool you can count on for a variety of tasks in your workshop. It's built to handle a wide range of projects with ease, providing you with the tools needed to get the job done right. This model has been a favorite among shops for its ability to deliver consistent results.
The HAAS VF6SS features a spacious work area that allows for increased versatility in project planning and execution. The spacious table gives you the freedom to work with larger pieces or multiple smaller units in one go. Its quick spindle speed ensures that tasks can be completed in a timely manner, making it a great piece of equipment for any busy shop.
This machine comes with user-friendly controls that make it easy to set up and operate. Even those new to CNC milling machines will find the interface approachable and intuitive. The controls are clearly labeled and are designed to respond accurately to your inputs, ensuring you have the control you need over your work.
The build quality of this HAAS VF6SS is notable, providing a solid and stable foundation for your milling projects. Its robust construction reduces vibrations, ensuring that your cuts and finishes are as precise as possible. This aspect makes it an ideal choice for those who need precise outcomes from their workpieces.
We are offering this HAAS VF6SS at a competitive price, and it remains a valuable asset for shops looking to expand their machining capabilities. Whether you need it for milling, drilling, or tapping operations, this machine has proven to be a versatile and capable choice.
Beyond its capabilities, the HAAS VF6SS is supported by the well-known HAAS legacy of providing durable machines. It stands as a testament to the quality and craftsmanship that HAAS puts into its gear. This machine is a dependable companion in your production line, helping you meet your manufacturing goals with ease.
If you're considering adding to your workshop's equipment, this HAAS VF6SS is a solid option. It provides the precision, ease of use, and durability that can benefit operations of various scales. This is a practical choice that helps to enhance productivity without unnecessary complexity.
Contact us today for more information or to schedule a viewing. This HAAS VF6SS could soon be a vital part of your workshop. Secure this amazing asset for your business now and take advantage of our current offer."
"https://cncmachines.com/cnc-machine-brands","2023OMRONTM5-700","OMRON","TM5-700","2023","Handling","Illinois","Arm  
Reach 700 mm  
Payload 6 kg  
Weight 22.1 kg  
Performance  
Max. linear TCP speed 1.1 m/s  
Repeatability 0.05 mm  
Min. Operating Temperature 0 °C  
Max. Operating temperature 50 °C  
I/O Ports 4 Inputs, 4 Outputs  
I/O Power Supply 24V & 1,5 A  
Joint Movement (Range: ° / Max Speed : ° /s)  
J1 -270 till 270 ±180  
J2 -180 till 180 ±180  
J3 -155 till 155 ±180  
J4 -180 till 180 ±225  
J5 -180 till 180 ±225  
J6 -270 till 270 ±225  
Other Features  
Mounting Direction All directions  
Control Box  
Dimension 410x210x432 mm  
Weight 13.5 kg  
I/O ports 16 digital in, 16 digital out, 2 Analog in, 2 Analog out  
I/O power supply 24V & 1,5A  
Communication RS232, Ethernet TCP/IP, Modbus TCP/RTU  
Supply voltage 100-240 VAC  
IP classification IP32","","Pre-owned OMRON TM5-700 2023 [Handling](https://cncmachines.com/handling/l). This Handling has average cutting time and is equipped with a CNC control. This CNC Machine is currently located in Illinois. This OMRON Handling is available for a limited time. Get a quote today on this
TM5-700
before it's gone."
"https://cncmachines.com/cnc-machine-brands","2023MAZAKQTS250","MAZAK","QTS250","2023","CNC Lathe","USA","Bar Capacity: 3""  
Chuck Size: 10""  
Spindle Speed: 4,000 RPM  
Spindle Motor: 35 HP  
X Axis Travel: 8.76""  
Z Axis Travel: 20""  
Rapid Rate Z Axis: 1,299 IPM  
Turret Tools: 12 Station  
Rapid Rate X Axis: 1,181 IPM  
Max Turning Dia: 13.78""  
Max Turning Length: 18.73""  
Max Swing: 24.04""  
Specifications:  
Capacity:  
Max Turning Diameter: 13.78?  
Max Turning Length: 18.73?  
Max Bar Capacity: 3.0?  
Swing Over Bed: 24.04?  
Swing Over Carriage: ?  
Distance Between Centers: 22.08”  
Travels:  
X Axis Travel: 8.76?  
Z Axis Travel: 20.26?  
Rapid Traverse X Axis: 1181 IPM  
Rapid Traverse Z Axis: 1181 IPM  
Dimensions: 120"" x 87"" x 90""  
Weight: 9,900 LBS","","This 2023 MAZAK QTS250 is a Mazak Quick Turn Smart 250 CNC Turning Center in top shape. Owned by Eli Lilly and Company, it shows very low use with only 127 hours of cut time, 171 hours of auto cut time, and 261 hours of operation time, making it almost like new.
The machine comes with the Mazak MAZATROL Smart CNC system which helps make both operation and programming simple. It can handle various program formats, allowing for flexible use.
The design includes a rigid spindle/motor that works well to prevent shaking, making it great for fast and accurate cutting of different materials like aluminum and steel. The INTELLIGENT THERMAL SHIELD helps to keep the machine precise even during long use. The INTELLIGENT MAINTENANCE SUPPORT system keeps an eye on parts that wear out, like filters and wipers, showing reminders for when to service the machine.
This turning center has a compact form, suitable for shops that need high-performance capabilities but don't have much space. Note, this unit does not include the milling option or a chip conveyor, setting it up as a straightforward yet sturdy machine.
Features include the Hainbuch quick-change collet system and a Hainbuch 215 Jaw Module, which aid in quick and easy handling of workpieces. All tools and accessories seen in the listed images are included, ready to use right away. As a one-owner machine, it has a clear history and has been cared for well.
The machine remains in great condition with minor wear due to limited use. Located in Indianapolis, IN, it is fully ready for viewing or pickup.
This unit is a solid choice for precise manufacturing tasks, small to mid-size production runs, or job shops seeking a strong CNC lathe. For any questions, to set up a view, or talk about shipping, please message us."
"https://cncmachines.com/cnc-machine-brands","2023SAMCHULLYMH212","SAMCHULLY","MH212","2023","Handling","USA","\*\*\*Samchully MH 210VI  
Includes: Mounting Bolts; Blank Drawnut; Soft Top Jaws; Master Jaws; T-Nuts; Handle  
Through-hole Dia. (mm):82  
Grip Dia. Max (mm):254  
Grip Dia. Min. (mm):30  
Jaw Stroke Dia. (mm):8.8  
Plunger Stroke (mm):19  
Max. Permissible Input Force [kN(kgf)]:49(4976)  
Max. Static Gripping Force [kN(kgf)]:126.6(12848)  
Max. r.pm.:4500  
Weight [kg]:32  
Series:MH  
Size:10""  
Includes:3 Jaws  
Jaws:3","","Pre-owned SAMCHULLY MH212 2023 [Handling](/handling/l). This Handling has 0-500 cutting time and is equipped with a CNC control. This CNC Machine is currently located in USA. This SAMCHULLY Handling is available for a limited time. Get a quote today on this
MH212
before it's gone."
"https://cncmachines.com/cnc-machine-brands","2023MAZAKVARIAXIS I600","MAZAK","VARIAXIS I600","2023","Vertical Machining Center","Utah","Y Axis Travel: 35.8""  
X Axis Travel: 20""  
Z Axis Travel: 20""  
Spindle Motor: 30 HP  
Spindle Speed: 18,000 RPM  
Spindle Taper: HSK63  
Tool Changer: 80 ATC  
Max Work Piece Dia 27.5"" x 17.72""  
A Axis Tiling -120 deg to + 30 Deg  
C Axis +/- 360 Deg  
Distance between spindle nose to table 2.76"" to 22.83""  
Cutting Feed 2204 IPM  
Indexing Time A Axis .55 Sec  
Indexing Time C Axis .4 Sec  
Table Size: 23.62"" x 19.69""  
Dimensions: 132"" x 268.5"" x 128""  
Weight: 27,778 LBS  
Max Table Load: 500 LBS  
Max Work Piece Diameter: 27.5 x 17.72in  
A Axis Tilting: -120 to +30deg  
C Axis: +/- 360deg  
Distance between Spindle Nose and Table: 2.76 to 22.83in  
Cutting Feed: 2204IPM  
Indexing Time A Axis: 0.55sec  
Indexing Time C Axis: 0.4sec  
Pallet size: 23.62 × 19.69in  
Tool shank (standard): BIG-PLUS No.40  
Max. workpiece size: 27.56 × 17.72in  
Mazak Variaxis i600-12pc 5-axis mill in like-new condition with low hours, packed with advanced features, and paired with a Palletech system for unmatched efficiency. Elevate your machine shop's reputation with the prestigious Mazak brandknown for precision and quality, this machine shows your customers you're equipped to deliver exceptional results. The Variaxis i600 is perfect for extreme accuracy and speed, featuring robust 5-axis capability, a high-speed HSK-A63 spindle, large tool changer, mist collector, 1000psi high pressure coolant system, and double belt chip conveyor to handle large and fine chips very well. It excels at simultaneous 5-axis machining, reducing setups to complete jobs more efficiently.  
This sale includes a second machine, the Palletech system, which attaches to the Variaxis i600-2pc to slash setup times and enable lights-out production manufacturing. The Palletech comes with a 12-pallet stocker in a high-rise configurationit occupies the floor space of just 6 pallets but has a second level for additional pallet stocking. This system is expandable in the field, allowing you to linearly scale up to include additional 5-axis mills or horizontal mills, supporting up to 15 machines and 160 pallets for maximum flexibility and output.   
Cost new $850,000  
Includes:  
18,000rpm HSK-A63 Spindle, 47HP  
Smooth Ai Control  
19"" Screen  
High Speed Machining Software  
Smoothing Software  
SMC Plus Settings  
EIA/ISO Function, Simultaneous 5-axis  
Tool Tip Point Control/Simultaneous 5-axis  
5-axis Spline Interpolation  
Fine Spline Interpolation  
80 Tool Magazine, HSK A63  
Auto Pallet Changing  
1000psi Spindle Through Coolant (T8)  
LNS Turbo SF Compact Rear Exit Chip Conveyor w/43"" discharge Height  
AI Thermal Shield  
Cooled Ball Screws  
Spindle Chiller  
Auto Power On/off + Warmup  
Mazak's Hybrid Roller Guide Ways  
RMP600 Radio Part Probe  
GIS Supplied TS27R Probe Kit for tool setting & tool wear.  
Workpiece Air Blast  
Smooth Link  
Smooth Set & Inspect  
Mist Collector  
Work Holding (3 jaw chuck, 2x 5th axis vises, & 3 kurt vises)  
Tooling (35 HSK tool holders with drills & end mills)","Probe  
Chip Conveyor  
Coolant Thru Spindle  
Programmable Coolant  
5 Axis  
12 Pallet Pallet Tech System  
1000psi Spindle Through Coolant (T8)  
Spindle Chiller  
Cooled Ball Screws  
AI Thermal Shield  
Mazak's Hybrid Roller Guide Ways","This MAZAK VARIAXIS I600 comes with essential options including a Probe and Chip Conveyor.
Available for sale is a Mazak Variaxis i600-2pc 5-axis mill in like-new condition with very low hours. Known for its advanced features, this machine is paired with a Palletech system to enhance shop operations. Elevate your machine shop's standing with this machine under the reputable Mazak brand, a symbol of precision and quality. The Variaxis i600 offers 5-axis capability with impressive accuracy and speed, thanks to its high-speed HSK-A63 spindle, a large tool changer, mist collector, and a 1000psi high-pressure coolant system. Its double belt chip conveyor makes handling both large and fine chips simple. This system is built for simultaneous 5-axis machining, reducing setups and completing jobs swiftly.
Included is an additional machine, the Palletech system, which connects seamlessly to the Variaxis i600-2pc. This attachment cuts down setup times and supports lights-out production. The Palletech's 12-pallet stocker is arranged in a unique high-rise configuration, taking up space for 6 pallets while providing a second level for extra pallet stocking. Its field-expandable design allows for scaling up, accommodating up to 15 machines and 160 pallets, boosting flexibility and output. Originally priced around $850,000 new in 2023 and 2024, this combination is a valuable purchase.
Key specifications include the 18,000rpm HSK-A63 Spindle with 47HP, and Mazak's signature Smooth Ai Control interface on a 19"" screen. High-Speed Machining and Smoothing Software, along with SMC Plus Settings, hone its performance. The machine supports EIA/ISO functions, simultaneous 5-axis and tool tip point control, along with 5-axis and fine spline interpolation. The system houses an 80-tool magazine and features auto pallet changing, a 1000psi spindle through coolant, and an LNS Turbo SF Compact Rear Exit Chip Conveyor with a 43"" discharge height. Mazak’s AI Thermal Shield, cooled ball screws, spindle chiller, and auto features, coupled with Hybrid Roller Guide Ways, are all on board.
Extras include the RMP600 Radio Part Probe and GIS Supplied TS27R Probe Kit for tool setting and tool wear. It also comes with a workpiece air blast, Smooth Link, Smooth Set & Inspect tools, a mist collector, work holding options (3-jaw chuck, 2x 5th axis vises, & 3 kurt vises), and a tooling package with 35 HSK tool holders equipped with drills and end mills."
"https://cncmachines.com/cnc-machine-brands","2023TRAKTMC12","TRAK","TMC12","2023","Vertical Machining Center","Texas","X Axis Travel: 50""  
Y Axis Travel: 27""  
Z Axis Travel: 25""  
Spindle Motor: 15 HP  
Spindle Speed: 8,000 RPM  
Spindle Taper: 40  
Tool Changer: 16 ATC  
Rapid Rate X Axis: 1,000 IPM  
Rapid Rate Y Axis: 1,000 IPM  
Rapid Rate Z Axis: 1,000 IPM  
Table Size: 51.18"" x 23.62""  
Dimensions: 133.86"" x 144.76"" x 120.5""  
Weight: 15,000 LBS  
Max Table Load: 2,200 LBS","RMX Control  
Chip Conveyor  
4th Axis Rotary Table  
Chip Auger  
steady rest for rotary","Pre-owned TRAK TMC12 2023 [Vertical Machining Center](https://cncmachines.com/vertical-machining-center/l). This Vertical Machining Center has average cutting time and is equipped with a RMX Control control. This CNC Machine is currently located in Texas. This TRAK Vertical Machining Center is available for a limited time. Get a quote today on this
TMC12
before it's gone."
