"source_link","country","company_name","location","company_information","telephone","fax","email","website","company_profile","capabilities_description","post_casting"
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","* Greenfield Industries Inc.","Freeport, NY","Company:Greenfield Industries Inc.
Address:99 Doxsee Dr  
Freeport, NY 11520-4717  
USA","(516) 623-9230","(516) 623-6275","info@greenfieldny.com","www.greenfieldny.com","Number of Employees:50-100
Sales Volume:Under $10 Million
Type of Operation:Captive/Custom
Low Volume:False","",""
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","Grove Die Casting Incorporated","Union Grove, WI","","","","","","","",""
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","Heartland Castings Inc","Waterloo, IN","","","","","","","",""
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","Henry Manufacturing Incorporated","Eugene, OR","","","","","","","",""
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","Henry Repeating Arms","Rice Lake, WI","","","","","","","",""
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","* Heritage Die Casting Company","Denver, CO","Company:Heritage Die Casting Company
Address:2050 S Pecos St Unit B  
Denver, CO 80223-3825  
UNITED STATES","(303) 934-1228","(303) 936-7376","gregg@heritagecasting.com","heritagecasting.com","Number of Employees:Under 50
Sales Volume:Under $10 Million
Type of Operation:Custom
Certification:IS0 9002
Low Volume:True","Description:Our Heritage Is Evident...
Since 1978, Heritage Die Casting Co. has furnished high quality die casting services to a diverse clientele.",""
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","* HF Manufacturing","Union, MO","Company:HF Manufacturing
Address:67 Hi-Line Drive  
Union, MO 63084  
UNITED STATES","(314) 581-9537","","JasonH@HFManufacturingusa.com","hfmanufacturingusa.com","Number of Employees:Under 50
Sales Volume:Under $10 Million
Low Volume:True","Description:CNC Machining:
Production
Tooling
Fixturing
Prototypes","Machining:Boring,Broaching,CNC,Drilling,Reaming,Sanding,Tapping,Turning
Finishing:Assembly,Deburring,Powder Coating,Vibratory"
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","High Sierra Manufacturing Company","Midpines, CA","","","","","","","",""
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","Hitachi Astemo Indiana, Inc.","Greenfield, IN","","","","","","","",""
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","Hoffman Die Cast Technologies Incorporated","Red Lion, PA","","","","","","","",""
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","Hoffmann Die Cast, LLC","St. Joseph, MI","","","","","","","",""
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","* Honda Development Manufacturing of America - Alabama Auto Plant - ALDC","Lincoln, AL","Company:Honda Development Manufacturing of America - Alabama Auto Plant - ALDC
Address:1800 Honda Dr  
Lincoln, AL 35096  
UNITED STATES","(205) 355-5000","(937) 498-5620","Lance_Stargel@na.honda.com","www.hondaalabama.com/","Type of Operation:Captive
Low Volume:False","",""
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","* Honda Development Manufacturing of America - TMPG: ALDC","Tallapoosa, GA","Company:Honda Development Manufacturing of America - TMPG: ALDC
Address:550 Honda Pkwy  
Tallapoosa, GA 30176-4344  
UNITED STATES","(770) 362-9421","","dale_gentry@hpg.honda.com","world.honda.com/group/USA","Type of Operation:Captive
Low Volume:False","",""
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","* Honda Development Manufacturing of America - Production Engineering","Anna, OH","Company:Honda Development Manufacturing of America - Production Engineering
Address:12500 Meranda Road  
Anna, OH 45302  
UNITED STATES","(937) 498-4545","(937) 498-5612","corey_vossler@na.honda.com","www.honda.com","Low Volume:False","",""
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","* Honda Development Manufacturing of America - Auto Development Center: AL Div.","Raymond, OH","Company:Honda Development Manufacturing of America - Auto Development Center: AL Div.
Address:21001 State Route 739  
Raymond, OH 43067  
UNITED STATES","(937) 309-9552","","philip_vais@na.honda.com","www.honda.com","Low Volume:False","",""
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","* Honda Development Manufacturing of America - Anna Engine Plant: ALDC","Anna, OH","Company:Honda Development Manufacturing of America - Anna Engine Plant: ALDC
Address:12500 Meranda Rd  
Anna, OH 45302-9604  
UNITED STATES","(937) 498-4545","(937) 498-5600","mark_purtee@ham.honda.com","www.honda.com","Low Volume:False","",""
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","* Honda Development Manufacturing of America - TMPO: ALDC","Russells Point, OH","Company:Honda Development Manufacturing of America - TMPO: ALDC
Address:6964 State Route 235 North  
Russells Point, OH 43348  
UNITED STATES","(937) 843-5555","","Justin_Mesick@htm.honda.com","www.honda.com","Number of Employees:Over 500
Sales Volume:Over $40 Million
Type of Operation:Captive
Low Volume:False","","Machining:CNC,Laser or Dot Peen Traceability
Finishing:Deburring"
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","Honeywell American Meter","Nebraska City, NE","","","","","","","",""
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","Hudson Lock LLC","Hudson, MA","","","","","","","",""
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","* Humanscale","Piscataway, NJ","Company:Humanscale
Address:220 Circle Drive North  
Piscataway, NJ 08854  
UNITED STATES","(732) 537-2944","","info@humanscale.com","humanscale.com","Low Volume:False","",""
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","Hunter Douglas","Owensboro, KY","","","","","","","",""
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","* Hyatt Die Cast & Engineering Corporation","Cypress, CA","Company:Hyatt Die Cast & Engineering Corporation
Address:4656 Lincoln Ave  
Cypress, CA 90630  
UNITED STATES","(714) 826-7550","(714) 761-4057","Sales@HyattDieCast.com","www.hyattdiecast.com","Number of Employees:101-500
Sales Volume:$30 - $40 Million
Type of Operation:Custom
Certification:AS 9100,IS0 9001:2008
AS9100
Low Volume:True","Description:Hyatt is a Turn-Key Supplier; AS9100 certified and ITAR registered utilizing 14 die casting machines ranging to 1650 tons. 32 CNC machining centers, in-house powder coating and mechanical assembly","Machining:Boring,Broaching,Burnishing,CNC,Drilling,Laser or Dot Peen Traceability,Reaming,Sanding,Tapping,Turning
Finishing:Anodizing,Assembly,Buffing,Chromating,Deburring,Heat Treating,Impregnation,Painting,Plating,Polishing,Powder Coating,Pressure Testing,Shot blasting,Silk screening,Vibratory,X-ray Inspection"
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","Hypertherm, Inc.","Hanover, NH","","","","","","","",""
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","Ideal Cast","Oxford, NC","","","","","","","",""
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","InSinkErator","Racine, WI","","","","","","","",""
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","International Manufacturing Group, LLC","Clearwater, FL","","","","","","","",""
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","* J&M Precision Die Casting","Elyria, OH","Company:J&M Precision Die Casting
Address:1329 Taylor Street  
Elyria, OH 44035  
UNITED STATES","(440) 974-0711","(440) 974-0703","cliff.guthman@jmdiecasting.com","jmdiecasting.com","Number of Employees:Under 50
Sales Volume:Under $10 Million
Type of Operation:Custom
Certification:ISO 9001: 2015
Low Volume:True","Description:Manufactures aluminum, and zinc high pressure die castings. Performs all the secondary operations in-house. Short run and long run die casting production. Exact size zero draft for select operations.","Machining:Boring,Broaching,CNC,Drilling,Lapping,Reaming,Sanding,Tapping,Turning
Finishing:Assembly,Deburring,Heat Treating,Powder Coating,Shot blasting,Vibratory"
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","Jore Corporation","Ronan, MT","","","","","","","",""
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","Joyson Safety Systems Acquisition LLC","Auburn Hills, MI","","","","","","","",""
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","JTEKT Automotive - Morristown Plant","Morristown, TN","","","","","","","",""
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","Julian Electric, Inc.","Lockport, IL","","","","","","","",""
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","Kaba Ilco Incorporated","Winston Salem, NC","","","","","","","",""
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","Kadee Quality Products","White City, OR","","","","","","","",""
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","* Kamtek Casting, Inc. - a Division of Magna International","Birmingham, AL","Company:Kamtek Casting, Inc. - a Division of Magna International
Address:1595 Sterilite Drive  
Birmingham, AL 35215  
UNITED STATES","(205) 327-7000","","joshua.rhodes@magna.com","magna.com","Number of Employees:101-500
Sales Volume:Over $40 Million
Certification:AS 9100,IATF 16949,ISO 14001
Low Volume:False","Description:High Pressure Aluminum Die Casting facility serving the automotive industry. Located in Birmingham, Alabama.","Machining:Drilling,Sanding
Finishing:Heat Treating,X-ray Inspection"
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","* Kason Industries, Inc.","Newnan, GA","Company:Kason Industries, Inc.
Address:57 Amlajack Blvd  
Newnan, GA 30265-1015  
UNITED STATES","(800) 935-3550","(770) 304-3076","bmitchell@kasonind.com","www.kasonind.com","Number of Employees:101-500
Sales Volume:Over $40 Million
Type of Operation:Captive
Certification:ISO 9001
Low Volume:False","Description:Kason mfgs hardware/access/supp for the foodservice, industrial, truck body markets. Zinc die casting, polishing, mill/drill, chr plating, assembly, metal stamping, auto welding + machining, design+build metal stamping and die cast dies.","Machining:Broaching,CNC,Drilling,Reaming,Tapping
Finishing:Assembly,Buffing,Chromating,Deburring,Plating,Polishing,Vibratory"
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","Kawasaki Motors Manufacturing Corporation","Maryville, MO","","","","","","","",""
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","Kawasaki Tennessee Incorporated","Morristown, TN","","","","","","","",""
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","Kelley Manufacturing Company","Grenola, KS","","","","","","","",""
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","KenWalt Die Casting Corporation","Sun Valley, CA","","","","","","","",""
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","Key Casting Company","Sawyer, MI","","","","","","","",""
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","* Kinetic Die Casting Inc.","North Hollywood, CA","Company:Kinetic Die Casting Inc.
Address:6918 Beck Ave  
North Hollywood, CA 91605  
UNITED STATES","(818) 982-9200","(818) 982-0877","sales@kineticdc.com","www.kineticdiecasting.com","Number of Employees:Under 50
Sales Volume:Under $10 Million
Type of Operation:Custom
Low Volume:True","Description:In-House tooling capabilities. Customers Boeing, Honeywell, products shipped to Homedepot and auto
aftermarket through our customers. Products that are raw or machined and powder coated. Look at
http://www.kineticdiecasting.com for more.","Machining:Boring,Broaching,Burnishing,CNC,Drilling,Lapping,Laser or Dot Peen Traceability,Other,Reaming,Sanding,Tapping,Turning
Finishing:Anodizing,Assembly,Buffing,Chromating,Deburring,Heat Treating,Impregnation,Painting,Plating,Polishing,Powder Coating,Pressure Testing,Shot blasting,Silk screening,Vibratory,X-ray Inspection"
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","Kirby West Corporation","Andrews, TX","","","","","","","",""
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","Kohler Company","Kohler, WI","","","","","","","",""
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","Kosei St. Marys","St. Marys, OH","","","","","","","",""
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","Krengel Manufacturing","Eastlake, OH","","","","","","","",""
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","KSM Castings USA Inc","Shelby, NC","","","","","","","",""
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","Kurt Manufacturing Company","Minneapolis, MN","","","","","","","",""
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","Kurt Manufacturing Company - Die Casting Division","Minneapolis, MN","","","","","","","",""
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","LaFrance Corporation","Concordville, PA","","","","","","","",""
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","Lakeshore Die Cast Incorporated","Baroda, MI","","","","","","","",""
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","* Lakeside Casting Solutions","Monroe City, MO","Company:Lakeside Casting Solutions
Address:2 Lakeside Dr  
Monroe City, MO 63456  
UNITED STATES","(573) 735-2426","(573) 735-1709","sales@lakesidecasting.com","www.lakesidecasting.com","Number of Employees:50-100
Sales Volume:$10 - $20 Million
Type of Operation:Custom
Certification:ISO 9001
Low Volume:False","Description:Lakeside Casting Solutions produces precision zinc die castings. Our expertise includes die design, production, administration & delivery of high quality castings and assemblies. Our production associates average over 15 years experience many with 30 yrs.","Machining:Boring,Broaching,Burnishing,CNC,Drilling,Tapping,Reaming
Finishing:Assembly,Buffing,Chromating,Deburring,Impregnation,Painting,Plating,Polishing,Powder Coating,Shot blasting,Vibratory"
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","* Lamar Tool & Die Casting Inc.","Modesto, CA","Company:Lamar Tool & Die Casting Inc.
Address:4230 Technology Dr  
Modesto, CA 95356  
UNITED STATES","(209) 545-5525","(209) 545-5527","bkolsters@lamartoolanddie.com","www.lamartoolanddie.com","Number of Employees:50-100
Sales Volume:Under $10 Million
Type of Operation:Custom
Certification:ISO 9001
Low Volume:False","Description:Lamar Tool & Die Casting opened in 1982 as a one-man shop and has grown into a respected Die Casting manufacturer in California by providing outstanding quality and customer service.","Machining:Boring,Broaching,Burnishing,CNC,Drilling,Reaming,Sanding,Tapping,Turning
Finishing:Anodizing,Deburring,Impregnation,Powder Coating,Pressure Testing,Vibratory"
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","* Le Sueur Inc.","LeSueur, MN","Company:Le Sueur Inc.
Address:1409 Vine St  
LeSueur, MN 56058-0149  
UNITED STATES","(507) 665-6204","(507) 665-6083","DLarson@lesueurinc.com","www.lesueurinc.com","Number of Employees:Over 500
Sales Volume:Over $40 Million
Type of Operation:Custom
Certification:ISO 9001:2000
Low Volume:True","Description:LeSueur Incorporated is a ISO9001:2000 registered manufacturer of aluminum castings using the die casting,
permanent mold & sand casting proceses, including precision machining & thermoplastic injection molding.","Machining:Boring,Broaching,Burnishing,CNC,Drilling,Lapping
Finishing:Anodizing,Assembly,Buffing,Chromating,Deburring,Heat Treating,Impregnation,Painting,Plating,Polishing,Powder Coating,Pressure Testing,Shot blasting,Vibratory"
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","* Leech Industries Division of Leech Holdings, LLC","Meadville, PA","Company:Leech Industries Division of Leech Holdings, LLC
Address:13144 Dickson Rd  
Meadville, PA 16335-6748  
UNITED STATES","(814) 336-2141","(814) 337-0354","Shane.Gallagher@leechind.com","www.leechind.com","Number of Employees:101-500
Sales Volume:$10 - $20 Million
Certification:AS 9100,ISO 9001
Low Volume:True","Description:Leech produces small, complex precision die cast components for the fiber optics, computer industries and more. Complex shapes can be molded flash free =/-.001. All tooling is designed, built and maintained in-house Currently running 10 machines.","Machining:Boring,Broaching,Burnishing,CNC,Drilling,Lapping,Laser or Dot Peen Traceability,Other,Reaming,Sanding,Tapping,Turning
Finishing:Anodizing,Assembly,Buffing,Chromating,Deburring,Heat Treating,Impregnation,Painting,Plating,Polishing,Powder Coating,Pressure Testing,Shot blasting,Silk screening,Vibratory"
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","* Linamar Light Metals – Mills River (LLM-MR)","Mills River, NC","Company:Linamar Light Metals – Mills River (LLM-MR)
Address:490 Ferncliff Park Drive  
Mills River, NC 28732  
UNITED STATES","(828) 348-4010","(828) 333-9873","adam.karn@linamar.com","Linamar.com","Low Volume:False","",""
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","LR Dynamics, Inc.","Salt Lake City, UT","","","","","","","",""
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","Lund Manufacturing Company","Farley, IA","","","","","","","",""
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","* Madison Precision Products","Madison, IN","Company:Madison Precision Products
Address:94 E 400 N  
Madison, IN 47250  
UNITED STATES","(812) 273-4702","(812) 273-2451","sales@madisonprecision.com","www.madisonprecision.com","Number of Employees:Over 500
Sales Volume:Over $40 Million
Type of Operation:Captive/Custom
Certification:IS0 9002
Low Volume:False","Description:Manufacturer of high quality engine components using fully autonomous DC processes. Primarily, Toyo and Toshiba 125t-1650t HPDC quenching, deburring, trimming, machining, and assembling of aluminum die castings.","Machining:CNC
Finishing:Assembly,Shot blasting,Vibratory"
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","* Madison-Kipp Corp.","Madison, WI","Company:Madison-Kipp Corp.
Address:PO Box 8043  
Madison, WI 53708-8043  
UNITED STATES","(608) 244-3511","(608) 244-4674","marketing@madison-kipp.com","www.madison-kipp.com/","Number of Employees:101-500
Sales Volume:Over $40 Million
Type of Operation:Custom
Certification:IATF 16949,ISO 14001
Low Volume:False","Description:Precision engineered subassemblies incorporating aluminum castings with full machining assembly
capabilities. Also finished structural components.","Machining:Boring,CNC,Drilling,Tapping,Turning
Finishing:Assembly,Deburring,Heat Treating,Impregnation,Shot blasting,Vibratory,X-ray Inspection"
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","* Madison-Kipp Corp.","Sun Prairie, WI","Company:Madison-Kipp Corp.
Address:1655 Corporate Center Drive  
Sun Prairie, WI 53590  
UNITED STATES","","","marketing@madison-kipp.com","www.madison-kipp.com/","Low Volume:False","",""
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","* Madison-Kipp Corp.","Madison, WI","Company:Madison-Kipp Corp.
Address:166 South Fair Oaks  
Madison, WI 53704  
UNITED STATES","","","marketing@madison-kipp.com","www.madison-kipp.com","Low Volume:False","",""
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","* Madison-Kipp Corp. - Richmond","Richmond, IN","Company:Madison-Kipp Corp. - Richmond
Address:1600 Rich Rd  
Richmond, IN 47374-1435  
UNITED STATES","(608) 244-3511","","marketing@madison-kipp.com","madison-kipp.com","Low Volume:False","Description:Omen USA is located in Richmond, Indiana. We are a brownfield start-up high pressure die casting facility, looking to be in production in Q1-Q2 of 2017.",""
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","* Mag-Tec Casting Corporation","Jackson, MI","Company:Mag-Tec Casting Corporation
Address:2411 Research Dr.  
Jackson, MI 49203-6409  
UNITED STATES","(517) 789-8505","(517) 789-6801","allen@mag-teccast.com","mag-teccasting.com/","Number of Employees:Under 50
Sales Volume:Under $10 Million
Type of Operation:Custom
Certification:IS0 9002
Low Volume:True","Description:Die Casting, Machining, Shot blasting",""
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","Magneti Marelli","Sanford, NC","","","","","","","",""
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","The Master Lock Company","Milwaukee, WI","","","","","","","",""
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","* Mercury Castings - Division of Mercury Marine","Fond Du Lac, WI","Company:Mercury Castings - Division of Mercury Marine
Address:W6250 Pioneer Rd  
Fond Du Lac, WI 54936-1939  
UNITED STATES","(920) 929-5000","(920) 923-8363","David.Blondheim@mercmarine.com","www.mercurymarine.com","Number of Employees:101-500
Sales Volume:$20 - $30 Million
Type of Operation:Captive/Custom
Certification:ISO 9001:2000
Low Volume:True","Description:HPDC 700 ton to 4500 ton, aluminum A356, A360, A367, A368, A380, A383, A391, others, technology licensing, lost foam, tooling, aluminum smelting, die design, mold flow analysis","Machining:CNC,Laser or Dot Peen Traceability,Other,Sanding
Finishing:Anodizing,Assembly,Chromating,Heat Treating,Impregnation,Painting,Powder Coating,Pressure Testing,Shot blasting,Vibratory,X-ray Inspection"
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","* Meridian Lightweight Technologies Corporate Head Office","Plymouth, MI","Company:Meridian Lightweight Technologies Corporate Head Office
Address:47805 Galleon Dr.  
Plymouth, MI 48170  
UNITED STATES","(734) 416-8600","","lpetraska@meridiansales.com","meridian-mag.com","Low Volume:False","",""
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","* Meridian Technologies Inc. - Magnesium Products of America","Eaton Rapids, MI","Company:Meridian Technologies Inc. - Magnesium Products of America
Address:2001 Industrial Drive  
Eaton Rapids, MI 48827  
UNITED STATES","(519) 245-4040","(519) 245-6605","cchapman@meridian-mag.com","www.meridian-mag.com","Number of Employees:101-500
Sales Volume:Under $10 Million
Type of Operation:Custom
Certification:ISO/TS 16949
Low Volume:False","Description:15 die cast machines, cold chamber 800-1200, 3000, machining & assembly abilities",""
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","MIA Seating Corp","Union City, TN","","","","","","","",""
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","* Michigan Automotive Compressor, Inc.","Parma, MI","Company:Michigan Automotive Compressor, Inc.
Address:2400 N. Dearing Rd.  
Parma, MI 49269  
UNITED STATES","517-622-7000","","chesneyk@michauto.com","www.michauto.com","Low Volume:False","",""
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","* Michigan Die Casting LLC","Dowagiac, MI","Company:Michigan Die Casting LLC
Address:51241 M 51-North  
Dowagiac, MI 49047  
UNITED STATES","(269) 471-7715","(269) 462-4021","sales@michigandiecasting.com","www.michigandiecasting.com","Number of Employees:50-100
Sales Volume:Under $10 Million
Type of Operation:Custom
Certification:ISO 9001
Low Volume:False","Description:High pressure aluminum die caster with multi-alloy capability. Tonnage ranges from 400 - 1200T. Extensive finishing operations range from CNC to Shot Blast and sub-assembly.","Machining:Boring,Broaching,CNC,Drilling,Reaming,Sanding,Tapping,Turning
Finishing:Anodizing,Assembly,Chromating,Deburring,Heat Treating,Impregnation,Painting,Plating,Polishing,Powder Coating,Pressure Testing,Shot blasting,Vibratory,X-ray Inspection"
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","Microcast Technologies Corporation","Linden, NJ","","","","","","","",""
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","* Midwest Die Casting Corporation","Milwaukee, WI","Company:Midwest Die Casting Corporation
Address:3930 North 1st St  
Milwaukee, WI 53212-1285  
UNITED STATES","(414) 962-6896","(414) 962-6898","midwest@mwdcc.com","","Number of Employees:Under 50
Sales Volume:Under $10 Million
Type of Operation:Custom
Low Volume:True","Description:Zinc die casting, machining and other value added processes.","Machining:Broaching,Burnishing,Drilling,Reaming,Sanding,Tapping
Finishing:Assembly,Buffing,Chromating,Deburring,Painting,Plating,Polishing,Powder Coating,Shot blasting,Vibratory"
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","* Millison Casting Technology LLC","Sallisaw, OK","Company:Millison Casting Technology LLC
Address:1300 Buddy Spencer Avenue  
Sallisaw, OK 74955  
UNITED STATES","(918) 775-9151","","Michael.Burgess@millisoninc.com","","Number of Employees:50-100
Sales Volume:Under $10 Million
Type of Operation:Custom
Certification:IATF 16949,ISO 14001,ISO 9001
Low Volume:False","Description:Millison is a global supplier of automotive parts integrating mold design, aluminum & zinc casting, precision mechanical process, surface treatment, automatic powder coating, assembly and automatic dispensing.","Machining:CNC,Laser or Dot Peen Traceability
Finishing:Assembly,Deburring,Heat Treating,Impregnation,Painting,Shot blasting"
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","Minebea AccessSolutions USA Inc.","Bremen, GA","","","","","","","",""
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","* Miniature Casting Corporation","Cranston, RI","Company:Miniature Casting Corporation
Address:21 Slater Rd  
Cranston, RI 02920  
UNITED STATES","(401) 463-5090","(401) 463-8715","info@minicast.com","www.minicast.com","Number of Employees:Under 50
Sales Volume:Under $10 Million
Type of Operation:Custom
Certification:ISO 9001
Low Volume:True","","Machining:Boring,Broaching,Drilling,Reaming,Tapping
Finishing:Assembly,Buffing,Chromating,Deburring,Impregnation,Painting,Plating,Polishing,Powder Coating,Vibratory"
